session_id_hash,query_vector,clicked_skus_hash,product_skus_hash,server_timestamp_epoch_ms
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.19868068397045135, 0.056639254093170166, -0.02723534032702446, -0.14223501086235046, 0.038604736328125, -0.04249280318617821, 0.034660644829273224, -0.14542050659656525, -0.0037550199776887894, -0.015525953844189644, -0.01680970937013626, 0.057494357228279114, 0.0632990226149559, -0.07995054125785828, 0.0500311553478241, 0.009300099685788155, -0.00905173271894455, 0.003948204685002565, 0.017703557386994362, -0.008892957121133804, -0.0628904402256012, -0.016955889761447906, -0.02494446188211441, -0.006462879478931427, 0.013686859980225563, -0.018574489280581474, -0.001039929105900228, -0.008281574584543705, 0.038202300667762756, -0.008603386580944061, -0.010716157034039497, 0.0008123703300952911, 0.025085825473070145, 0.018076378852128983, -0.04101192206144333, 0.006363522261381149, 0.027298951521515846, -0.010682126507163048, -0.0016199257224798203, -0.006698464974761009, 0.008333100005984306, -0.005574955604970455, -0.0009378523100167513, 0.00045392289757728577, -0.010342041030526161, 0.0315026119351387, -0.016324078664183617, -0.019342198967933655, -0.02195131778717041, -0.024565033614635468]","['41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9']","['aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', '88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '99a3e4ae7a8685559771f0b6e7405ea6e9e487bcc144076e875620fdc69cfc17', 'e999dfcc8590c8ad8db552f75af7eb6eb2185b6edd0aa692ce7c48f86512919b', 'cc0d576d4d89d086e17fd7d86945cfcaa3c5b4a670014eedf12dc6362eca4c6b', 'eb710fc3670b2a5600d22c42b630d47bfa50fe3b40590ca9d6deb8dc524d15c2', 'c4bfcc4cc5253c0edc9af7ffc4c7a4f8f7e509475f31dc7ba6365ee75baa2c3d', '51236dcf820bb7fb839d65f20d90f805eef5ff80dd08bc438b9fa83dd0014f73', 'ee2b51e75f116935f64d23a10e42d5ec5d01baa02eaecfee892f7323f8be46e9', 'c9a4f6d131cc022a8c1bb0992a7827d3ff8894e01e93092008ce9e87e92b4d4b', 'ccad423e3253b22083909f6764d0998fecac61ad2e6ae9c6728e5c5f32eb2a26', '57aebdf833a547e39d1ae3a710e98b9b75dde36688035ec9c22a0d3fdfc18230', '6dcbae09a6aca06bf1e018e733e31f829622e0083a2e1b6280ac067a9d235c79', '7d12fc8cd23eab751bcb98afa2f0002d3903da516bf882320fcd64dfa6a6027f', 'd328796515934fee83034135e1fe5a73fceb22b8bebacb28ae51a4dc48b8611a', 'e41519fc44ef32f704321cd9c2c4c1aa8e44224c00dfac6d5c400e7be3356289', 'be11ccae8b3a9dc38eb1e81962ce8a556c9ef294c6c561924edde53df907d904', '9ba97f0625f95badb99ca4cc43897ed89701bf8c2e5e08dbd53a5358791d06b1', 'a544a632ecb67acbb3b909eaa312fedbe728d9ff62b9b86dc1438ee21e217782', '844c5e7facc17aa7fb8325d37b77a74d5464812d030fecaf0d0f1a0f99a7e32a', '37b745d6ab98dc3b680ab0d79189aff94f4d194d635ff377a251bc09bedeac2b']",1547777151099
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.19868068397045135, 0.056639254093170166, -0.02723534032702446, -0.14223501086235046, 0.038604736328125, -0.04249280318617821, 0.034660644829273224, -0.14542050659656525, -0.0037550199776887894, -0.015525953844189644, -0.01680970937013626, 0.057494357228279114, 0.0632990226149559, -0.07995054125785828, 0.0500311553478241, 0.009300099685788155, -0.00905173271894455, 0.003948204685002565, 0.017703557386994362, -0.008892957121133804, -0.0628904402256012, -0.016955889761447906, -0.02494446188211441, -0.006462879478931427, 0.013686859980225563, -0.018574489280581474, -0.001039929105900228, -0.008281574584543705, 0.038202300667762756, -0.008603386580944061, -0.010716157034039497, 0.0008123703300952911, 0.025085825473070145, 0.018076378852128983, -0.04101192206144333, 0.006363522261381149, 0.027298951521515846, -0.010682126507163048, -0.0016199257224798203, -0.006698464974761009, 0.008333100005984306, -0.005574955604970455, -0.0009378523100167513, 0.00045392289757728577, -0.010342041030526161, 0.0315026119351387, -0.016324078664183617, -0.019342198967933655, -0.02195131778717041, -0.024565033614635468]","['41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9']","['aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', '88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '99a3e4ae7a8685559771f0b6e7405ea6e9e487bcc144076e875620fdc69cfc17', 'e999dfcc8590c8ad8db552f75af7eb6eb2185b6edd0aa692ce7c48f86512919b', 'cc0d576d4d89d086e17fd7d86945cfcaa3c5b4a670014eedf12dc6362eca4c6b', 'eb710fc3670b2a5600d22c42b630d47bfa50fe3b40590ca9d6deb8dc524d15c2', 'c4bfcc4cc5253c0edc9af7ffc4c7a4f8f7e509475f31dc7ba6365ee75baa2c3d', '51236dcf820bb7fb839d65f20d90f805eef5ff80dd08bc438b9fa83dd0014f73', 'ee2b51e75f116935f64d23a10e42d5ec5d01baa02eaecfee892f7323f8be46e9', 'c9a4f6d131cc022a8c1bb0992a7827d3ff8894e01e93092008ce9e87e92b4d4b', 'ccad423e3253b22083909f6764d0998fecac61ad2e6ae9c6728e5c5f32eb2a26', '57aebdf833a547e39d1ae3a710e98b9b75dde36688035ec9c22a0d3fdfc18230', '6dcbae09a6aca06bf1e018e733e31f829622e0083a2e1b6280ac067a9d235c79', '7d12fc8cd23eab751bcb98afa2f0002d3903da516bf882320fcd64dfa6a6027f', 'd328796515934fee83034135e1fe5a73fceb22b8bebacb28ae51a4dc48b8611a', 'e41519fc44ef32f704321cd9c2c4c1aa8e44224c00dfac6d5c400e7be3356289', 'be11ccae8b3a9dc38eb1e81962ce8a556c9ef294c6c561924edde53df907d904', '9ba97f0625f95badb99ca4cc43897ed89701bf8c2e5e08dbd53a5358791d06b1', 'a544a632ecb67acbb3b909eaa312fedbe728d9ff62b9b86dc1438ee21e217782', '844c5e7facc17aa7fb8325d37b77a74d5464812d030fecaf0d0f1a0f99a7e32a', '37b745d6ab98dc3b680ab0d79189aff94f4d194d635ff377a251bc09bedeac2b']",1547777151099
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.19868068397045135, 0.056639254093170166, -0.02723534032702446, -0.14223501086235046, 0.038604736328125, -0.04249280318617821, 0.034660644829273224, -0.14542050659656525, -0.0037550199776887894, -0.015525953844189644, -0.01680970937013626, 0.057494357228279114, 0.0632990226149559, -0.07995054125785828, 0.0500311553478241, 0.009300099685788155, -0.00905173271894455, 0.003948204685002565, 0.017703557386994362, -0.008892957121133804, -0.0628904402256012, -0.016955889761447906, -0.02494446188211441, -0.006462879478931427, 0.013686859980225563, -0.018574489280581474, -0.001039929105900228, -0.008281574584543705, 0.038202300667762756, -0.008603386580944061, -0.010716157034039497, 0.0008123703300952911, 0.025085825473070145, 0.018076378852128983, -0.04101192206144333, 0.006363522261381149, 0.027298951521515846, -0.010682126507163048, -0.0016199257224798203, -0.006698464974761009, 0.008333100005984306, -0.005574955604970455, -0.0009378523100167513, 0.00045392289757728577, -0.010342041030526161, 0.0315026119351387, -0.016324078664183617, -0.019342198967933655, -0.02195131778717041, -0.024565033614635468]","['41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9']","['aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', '88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '99a3e4ae7a8685559771f0b6e7405ea6e9e487bcc144076e875620fdc69cfc17', 'e999dfcc8590c8ad8db552f75af7eb6eb2185b6edd0aa692ce7c48f86512919b', 'cc0d576d4d89d086e17fd7d86945cfcaa3c5b4a670014eedf12dc6362eca4c6b', 'eb710fc3670b2a5600d22c42b630d47bfa50fe3b40590ca9d6deb8dc524d15c2', 'c4bfcc4cc5253c0edc9af7ffc4c7a4f8f7e509475f31dc7ba6365ee75baa2c3d', '51236dcf820bb7fb839d65f20d90f805eef5ff80dd08bc438b9fa83dd0014f73', 'ee2b51e75f116935f64d23a10e42d5ec5d01baa02eaecfee892f7323f8be46e9', 'c9a4f6d131cc022a8c1bb0992a7827d3ff8894e01e93092008ce9e87e92b4d4b', 'ccad423e3253b22083909f6764d0998fecac61ad2e6ae9c6728e5c5f32eb2a26', '57aebdf833a547e39d1ae3a710e98b9b75dde36688035ec9c22a0d3fdfc18230', '6dcbae09a6aca06bf1e018e733e31f829622e0083a2e1b6280ac067a9d235c79', '7d12fc8cd23eab751bcb98afa2f0002d3903da516bf882320fcd64dfa6a6027f', 'd328796515934fee83034135e1fe5a73fceb22b8bebacb28ae51a4dc48b8611a', 'e41519fc44ef32f704321cd9c2c4c1aa8e44224c00dfac6d5c400e7be3356289', 'be11ccae8b3a9dc38eb1e81962ce8a556c9ef294c6c561924edde53df907d904', '9ba97f0625f95badb99ca4cc43897ed89701bf8c2e5e08dbd53a5358791d06b1', 'a544a632ecb67acbb3b909eaa312fedbe728d9ff62b9b86dc1438ee21e217782', '844c5e7facc17aa7fb8325d37b77a74d5464812d030fecaf0d0f1a0f99a7e32a', '37b745d6ab98dc3b680ab0d79189aff94f4d194d635ff377a251bc09bedeac2b']",1547777151099
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.114923395216465, -0.10926656424999237, -0.03259787708520889, -0.024188410490751266, 0.043007247149944305, 0.062060751020908356, 0.004208771977573633, -0.05286239832639694, -0.07648810744285583, -0.12459003925323486, 0.006263955496251583, -0.00453503243625164, -0.005413202568888664, 0.012949959374964237, 0.030536135658621788, 0.0022503361105918884, -0.02978709153831005, -0.005289762280881405, -0.06076022982597351, 0.04486396163702011, 0.015290342271327972, 0.009103369899094105, -0.036627668887376785, -0.000351964496076107, 0.02014363557100296, -0.008296776562929153, -0.03703012689948082, -0.002792646875604987, -0.006162500940263271, -0.01650112494826317, -0.005025148391723633, 0.0064618345350027084, 0.0021881540305912495, 0.0008594449609518051, -0.008291127160191536, -0.03699331358075142, -0.011406592093408108, 0.007504024542868137, 0.002290545729920268, 0.012010814622044563, 0.008572746999561787, -0.019242526963353157, -0.011994365602731705, -0.0007655485533177853, -0.005388201214373112, -0.020467808470129967, -0.028487399220466614, -0.008305257186293602, -0.0029638749547302723, -0.014225373044610023]",,"['88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', 'aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c']",1547777204343
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.114923395216465, -0.10926656424999237, -0.03259787708520889, -0.024188410490751266, 0.043007247149944305, 0.062060751020908356, 0.004208771977573633, -0.05286239832639694, -0.07648810744285583, -0.12459003925323486, 0.006263955496251583, -0.00453503243625164, -0.005413202568888664, 0.012949959374964237, 0.030536135658621788, 0.0022503361105918884, -0.02978709153831005, -0.005289762280881405, -0.06076022982597351, 0.04486396163702011, 0.015290342271327972, 0.009103369899094105, -0.036627668887376785, -0.000351964496076107, 0.02014363557100296, -0.008296776562929153, -0.03703012689948082, -0.002792646875604987, -0.006162500940263271, -0.01650112494826317, -0.005025148391723633, 0.0064618345350027084, 0.0021881540305912495, 0.0008594449609518051, -0.008291127160191536, -0.03699331358075142, -0.011406592093408108, 0.007504024542868137, 0.002290545729920268, 0.012010814622044563, 0.008572746999561787, -0.019242526963353157, -0.011994365602731705, -0.0007655485533177853, -0.005388201214373112, -0.020467808470129967, -0.028487399220466614, -0.008305257186293602, -0.0029638749547302723, -0.014225373044610023]",,"['88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', 'aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c']",1547777204343
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.114923395216465, -0.10926656424999237, -0.03259787708520889, -0.024188410490751266, 0.043007247149944305, 0.062060751020908356, 0.004208771977573633, -0.05286239832639694, -0.07648810744285583, -0.12459003925323486, 0.006263955496251583, -0.00453503243625164, -0.005413202568888664, 0.012949959374964237, 0.030536135658621788, 0.0022503361105918884, -0.02978709153831005, -0.005289762280881405, -0.06076022982597351, 0.04486396163702011, 0.015290342271327972, 0.009103369899094105, -0.036627668887376785, -0.000351964496076107, 0.02014363557100296, -0.008296776562929153, -0.03703012689948082, -0.002792646875604987, -0.006162500940263271, -0.01650112494826317, -0.005025148391723633, 0.0064618345350027084, 0.0021881540305912495, 0.0008594449609518051, -0.008291127160191536, -0.03699331358075142, -0.011406592093408108, 0.007504024542868137, 0.002290545729920268, 0.012010814622044563, 0.008572746999561787, -0.019242526963353157, -0.011994365602731705, -0.0007655485533177853, -0.005388201214373112, -0.020467808470129967, -0.028487399220466614, -0.008305257186293602, -0.0029638749547302723, -0.014225373044610023]",,"['88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', 'aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c']",1547777204343
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.114923395216465, -0.10926656424999237, -0.03259787708520889, -0.024188410490751266, 0.043007247149944305, 0.062060751020908356, 0.004208771977573633, -0.05286239832639694, -0.07648810744285583, -0.12459003925323486, 0.006263955496251583, -0.00453503243625164, -0.005413202568888664, 0.012949959374964237, 0.030536135658621788, 0.0022503361105918884, -0.02978709153831005, -0.005289762280881405, -0.06076022982597351, 0.04486396163702011, 0.015290342271327972, 0.009103369899094105, -0.036627668887376785, -0.000351964496076107, 0.02014363557100296, -0.008296776562929153, -0.03703012689948082, -0.002792646875604987, -0.006162500940263271, -0.01650112494826317, -0.005025148391723633, 0.0064618345350027084, 0.0021881540305912495, 0.0008594449609518051, -0.008291127160191536, -0.03699331358075142, -0.011406592093408108, 0.007504024542868137, 0.002290545729920268, 0.012010814622044563, 0.008572746999561787, -0.019242526963353157, -0.011994365602731705, -0.0007655485533177853, -0.005388201214373112, -0.020467808470129967, -0.028487399220466614, -0.008305257186293602, -0.0029638749547302723, -0.014225373044610023]",,"['88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', 'aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c']",1547777204343
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.114923395216465, -0.10926656424999237, -0.03259787708520889, -0.024188410490751266, 0.043007247149944305, 0.062060751020908356, 0.004208771977573633, -0.05286239832639694, -0.07648810744285583, -0.12459003925323486, 0.006263955496251583, -0.00453503243625164, -0.005413202568888664, 0.012949959374964237, 0.030536135658621788, 0.0022503361105918884, -0.02978709153831005, -0.005289762280881405, -0.06076022982597351, 0.04486396163702011, 0.015290342271327972, 0.009103369899094105, -0.036627668887376785, -0.000351964496076107, 0.02014363557100296, -0.008296776562929153, -0.03703012689948082, -0.002792646875604987, -0.006162500940263271, -0.01650112494826317, -0.005025148391723633, 0.0064618345350027084, 0.0021881540305912495, 0.0008594449609518051, -0.008291127160191536, -0.03699331358075142, -0.011406592093408108, 0.007504024542868137, 0.002290545729920268, 0.012010814622044563, 0.008572746999561787, -0.019242526963353157, -0.011994365602731705, -0.0007655485533177853, -0.005388201214373112, -0.020467808470129967, -0.028487399220466614, -0.008305257186293602, -0.0029638749547302723, -0.014225373044610023]",,"['88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', 'aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c']",1547777204343
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.114923395216465, -0.10926656424999237, -0.03259787708520889, -0.024188410490751266, 0.043007247149944305, 0.062060751020908356, 0.004208771977573633, -0.05286239832639694, -0.07648810744285583, -0.12459003925323486, 0.006263955496251583, -0.00453503243625164, -0.005413202568888664, 0.012949959374964237, 0.030536135658621788, 0.0022503361105918884, -0.02978709153831005, -0.005289762280881405, -0.06076022982597351, 0.04486396163702011, 0.015290342271327972, 0.009103369899094105, -0.036627668887376785, -0.000351964496076107, 0.02014363557100296, -0.008296776562929153, -0.03703012689948082, -0.002792646875604987, -0.006162500940263271, -0.01650112494826317, -0.005025148391723633, 0.0064618345350027084, 0.0021881540305912495, 0.0008594449609518051, -0.008291127160191536, -0.03699331358075142, -0.011406592093408108, 0.007504024542868137, 0.002290545729920268, 0.012010814622044563, 0.008572746999561787, -0.019242526963353157, -0.011994365602731705, -0.0007655485533177853, -0.005388201214373112, -0.020467808470129967, -0.028487399220466614, -0.008305257186293602, -0.0029638749547302723, -0.014225373044610023]",,"['88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', 'aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c']",1547777204343
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.114923395216465, -0.10926656424999237, -0.03259787708520889, -0.024188410490751266, 0.043007247149944305, 0.062060751020908356, 0.004208771977573633, -0.05286239832639694, -0.07648810744285583, -0.12459003925323486, 0.006263955496251583, -0.00453503243625164, -0.005413202568888664, 0.012949959374964237, 0.030536135658621788, 0.0022503361105918884, -0.02978709153831005, -0.005289762280881405, -0.06076022982597351, 0.04486396163702011, 0.015290342271327972, 0.009103369899094105, -0.036627668887376785, -0.000351964496076107, 0.02014363557100296, -0.008296776562929153, -0.03703012689948082, -0.002792646875604987, -0.006162500940263271, -0.01650112494826317, -0.005025148391723633, 0.0064618345350027084, 0.0021881540305912495, 0.0008594449609518051, -0.008291127160191536, -0.03699331358075142, -0.011406592093408108, 0.007504024542868137, 0.002290545729920268, 0.012010814622044563, 0.008572746999561787, -0.019242526963353157, -0.011994365602731705, -0.0007655485533177853, -0.005388201214373112, -0.020467808470129967, -0.028487399220466614, -0.008305257186293602, -0.0029638749547302723, -0.014225373044610023]",,"['88fda03ab825a29cd85d988718f3bed45d8efa129cce22deb938331652a17954', 'd12e8a932218c8ef4db4e794de32ea7deaadf097e684ee7fb171aa2cb4e030c7', '41947d448a462a76b9934ee34b8fde4d4608da01300d3d7f7f18fde59bc9c1e9', 'aa7f0d406ccc4c688b187ee529361d91e5f633e67ce7407d9094b64eea0ab45e', '431a4e154c6f5ee29f4b6b5e2b1c4d3b3841da052b98dfc2b69f988bcbac46be', '2bdcc0267fe3b18ee4e79c341eea80fcdc4f50cfcf20d351eab44b1be78f2f6c']",1547777204343
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.1401330530643463, -0.057188138365745544, 0.03241761028766632, -0.06092701107263565, -0.010930643416941166, -0.05932551622390747, -0.043766893446445465, -0.04878758266568184, 0.06619291752576828, -0.04716256260871887, 0.006822080817073584, -0.008981546387076378, -0.00678169634193182, 0.007155630737543106, 0.055965304374694824, 0.01555175706744194, -0.03214838728308678, -0.0023645563051104546, -0.047769945114851, -0.011958097107708454, -0.032173700630664825, -0.0021668514236807823, 0.010253209620714188, 0.030870292335748672, -0.007790273055434227, -0.0516141839325428, -0.01525038667023182, 0.006094490643590689, -0.030527453869581223, -0.01696094498038292, -0.00020723656052723527, -0.022166632115840912, -0.0279422327876091, 0.003465093206614256, 0.023052893579006195, -0.03646807745099068, 0.01635286957025528, -0.029762376099824905, 0.009632475674152374, -0.020755182951688766, 0.017215406522154808, 0.01934981532394886, 0.02633086033165455, 0.015779372304677963, 0.01750306598842144, -0.0019468343816697598, -0.0049582780338823795, -0.003027859143912792, -0.00880499929189682, 0.002014274476096034]","['fd38fd78f3d81132d7ecef4099960fc3a7ab1d76ecd87a6135ffaa834376ad5a', '2ac4d3c493e369e5a88addae22b9f2fb4a0733eed770a7ffd406f267c4ea66e0']","['1810d5f33d5aebc11810f58bb3511124814fd688b1d87ebb9c8cd2d56254d59c', '1eb5fdde72604dba6aa9d021f6e1bae6737353d41c5ee35674ad96c980981670', 'fd38fd78f3d81132d7ecef4099960fc3a7ab1d76ecd87a6135ffaa834376ad5a', 'dd87dfcd12e3643eacac4a5dac93e0319cb5399f8830c145bcf8ee2930806bd0', '2ac4d3c493e369e5a88addae22b9f2fb4a0733eed770a7ffd406f267c4ea66e0', '1aa166e6aafba04ee8a5a52722075404676a7c0c1828b71fe4d8412760b45ead', 'a148192a9bf8e8451ace0c2b28937076f9d2974001830d4dbbaac8968764b8a1', 'cd09373cece48bff5b8122ad5f5a65bedb03d7a6c0b405859af29aca6316d944', 'f498db52173d10de92d8e526447689bb1b7b7819ff789c9760a3daff1ca22506', 'dd5b84de72b0b3041e223f5ab4c6c88c5366e9964fce2eb324f41fc4d7c653f8', '8c442ebfd8644805a59306da681ec01ff904f2a4a1fe90deca2108d529a20e91', 'd6c4bdb1bc8460ce200e156731c22cc6883ce7cffaac2ad3b6fbd63195c4ab22']",1547777571538
8e8c66cc4b520228e2dee896ad31dff22619b1a9ed2b03108d8bae06269e2e64,"[-0.1401330530643463, -0.057188138365745544, 0.03241761028766632, -0.06092701107263565, -0.010930643416941166, -0.05932551622390747, -0.043766893446445465, -0.04878758266568184, 0.06619291752576828, -0.04716256260871887, 0.006822080817073584, -0.008981546387076378, -0.00678169634193182, 0.007155630737543106, 0.055965304374694824, 0.01555175706744194, -0.03214838728308678, -0.0023645563051104546, -0.047769945114851, -0.011958097107708454, -0.032173700630664825, -0.0021668514236807823, 0.010253209620714188, 0.030870292335748672, -0.007790273055434227, -0.0516141839325428, -0.01525038667023182, 0.006094490643590689, -0.030527453869581223, -0.01696094498038292, -0.00020723656052723527, -0.022166632115840912, -0.0279422327876091, 0.003465093206614256, 0.023052893579006195, -0.03646807745099068, 0.01635286957025528, -0.029762376099824905, 0.009632475674152374, -0.020755182951688766, 0.017215406522154808, 0.01934981532394886, 0.02633086033165455, 0.015779372304677963, 0.01750306598842144, -0.0019468343816697598, -0.0049582780338823795, -0.003027859143912792, -0.00880499929189682, 0.002014274476096034]","['fd38fd78f3d81132d7ecef4099960fc3a7ab1d76ecd87a6135ffaa834376ad5a', '2ac4d3c493e369e5a88addae22b9f2fb4a0733eed770a7ffd406f267c4ea66e0']","['1810d5f33d5aebc11810f58bb3511124814fd688b1d87ebb9c8cd2d56254d59c', '1eb5fdde72604dba6aa9d021f6e1bae6737353d41c5ee35674ad96c980981670', 'fd38fd78f3d81132d7ecef4099960fc3a7ab1d76ecd87a6135ffaa834376ad5a', 'dd87dfcd12e3643eacac4a5dac93e0319cb5399f8830c145bcf8ee2930806bd0', '2ac4d3c493e369e5a88addae22b9f2fb4a0733eed770a7ffd406f267c4ea66e0', '1aa166e6aafba04ee8a5a52722075404676a7c0c1828b71fe4d8412760b45ead', 'a148192a9bf8e8451ace0c2b28937076f9d2974001830d4dbbaac8968764b8a1', 'cd09373cece48bff5b8122ad5f5a65bedb03d7a6c0b405859af29aca6316d944', 'f498db52173d10de92d8e526447689bb1b7b7819ff789c9760a3daff1ca22506', 'dd5b84de72b0b3041e223f5ab4c6c88c5366e9964fce2eb324f41fc4d7c653f8', '8c442ebfd8644805a59306da681ec01ff904f2a4a1fe90deca2108d529a20e91', 'd6c4bdb1bc8460ce200e156731c22cc6883ce7cffaac2ad3b6fbd63195c4ab22']",1547777571538
