session_id_hash,event_type,product_action,product_sku_hash,server_timestamp_epoch_ms,hashed_url
319ec79f1f65361b3a9b552591f2a23338a41f1ebffa375404d3283f37eb591e,pageview,,,1550972074146,433b0e71df1fe9a8d1f45647545701f6108414c40eef76792a5a7404cf9a3067
319ec79f1f65361b3a9b552591f2a23338a41f1ebffa375404d3283f37eb591e,pageview,,,1550972101253,a01b8e4528cdc915a21e67b3b286870af7e4a6b3a7859aebb369247507eadb9f
319ec79f1f65361b3a9b552591f2a23338a41f1ebffa375404d3283f37eb591e,pageview,,,1550972111644,a7f86584bf2084b6b01c295d9b3d34c93a556fdeabd16f62273491a073fbd011
319ec79f1f65361b3a9b552591f2a23338a41f1ebffa375404d3283f37eb591e,pageview,,,1550972114831,c3ceeff984a63413f70a72adbabdfb7a38b22a87a8afa470a3eaa4a910237222
319ec79f1f65361b3a9b552591f2a23338a41f1ebffa375404d3283f37eb591e,pageview,,,1550972122131,41ae0f916406434064aeb03d859a7141b53d2900394dca31854e3835b06c3600
319ec79f1f65361b3a9b552591f2a23338a41f1ebffa375404d3283f37eb591e,pageview,,,1550972126777,8d14947055fdead51b3b03b9fd95fb4c3fc2e18836875b46c577fde554efcf0c
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534305592,433b0e71df1fe9a8d1f45647545701f6108414c40eef76792a5a7404cf9a3067
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534332631,07c3cfa70a8f371121939ea5f7071bcecddd5818b438c80d8f6a4811eeee6a9a
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534336357,aa3cdb064827cf5ee3a0b1ac17569400124de674c1bf5d534231956893d34453
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1550534339933,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534349683,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1550534359694,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534361009,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,detail,7811c38ed7f821c790eb462b8d65a79b884148deae9940b40aa650e82a29543e,1550534367580,ab04a2bd5e07a56f2966451c2939734e1df5150689622ab81ff4e965fafd027b
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534367580,ab04a2bd5e07a56f2966451c2939734e1df5150689622ab81ff4e965fafd027b
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534367934,309c81a7ebccdb9c0b8df5383de317c9941ad6e51aeedc951d44700989dbced8
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,detail,b1711a6ccab23b7ec711ab36dd35bd59a8622353472fbb303c3d934e3403c130,1550534367934,309c81a7ebccdb9c0b8df5383de317c9941ad6e51aeedc951d44700989dbced8
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534875876,433b0e71df1fe9a8d1f45647545701f6108414c40eef76792a5a7404cf9a3067
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534881273,ab91fdc8ec638c5f585a0ef476e2c370db179dc74f8e0865529727961f37f812
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534886690,5e175429981987eb5cac1092e5132a5d1d87f09285a731f9577eaacdea1cda02
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534891589,ab91fdc8ec638c5f585a0ef476e2c370db179dc74f8e0865529727961f37f812
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534894296,a72c18b68044967add0207c9123f325a89ae55df0745a46f3a620b7804215b28
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534897538,ab91fdc8ec638c5f585a0ef476e2c370db179dc74f8e0865529727961f37f812
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534900017,2633dac9a2ac3372f644ad979c886d85bcef1e7dd7ea9468261ad5edbbe6453c
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534907035,9715036d194dc498582b5cb22be5e2a11d94f920dde30144c199f7357b7d96eb
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,detail,9412ce7dc48f06ae8632fdf648629515556984504abdd7450ecf72e06dd1ee61,1550534907035,9715036d194dc498582b5cb22be5e2a11d94f920dde30144c199f7357b7d96eb
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534913146,2633dac9a2ac3372f644ad979c886d85bcef1e7dd7ea9468261ad5edbbe6453c
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550534917019,9715036d194dc498582b5cb22be5e2a11d94f920dde30144c199f7357b7d96eb
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,detail,9412ce7dc48f06ae8632fdf648629515556984504abdd7450ecf72e06dd1ee61,1550534917019,9715036d194dc498582b5cb22be5e2a11d94f920dde30144c199f7357b7d96eb
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,detail,7811c38ed7f821c790eb462b8d65a79b884148deae9940b40aa650e82a29543e,1550535240445,ab04a2bd5e07a56f2966451c2939734e1df5150689622ab81ff4e965fafd027b
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550535240445,ab04a2bd5e07a56f2966451c2939734e1df5150689622ab81ff4e965fafd027b
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550535241804,309c81a7ebccdb9c0b8df5383de317c9941ad6e51aeedc951d44700989dbced8
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,detail,b1711a6ccab23b7ec711ab36dd35bd59a8622353472fbb303c3d934e3403c130,1550535241804,309c81a7ebccdb9c0b8df5383de317c9941ad6e51aeedc951d44700989dbced8
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,remove,cefc34b4c7efaae47f7777f4303fec0cd75844ab036fc7afd99a943ea9e193a6,1550535242263,67f09e30b87605f299db04d3610fdbccf56f6f8f882251351cec056a7f26a397
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1550535242362,67f09e30b87605f299db04d3610fdbccf56f6f8f882251351cec056a7f26a397
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1550535243158,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550535244799,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,remove,58dbfcd2867c223a703f5359f5ffbc045959b71d1630424a5b1c6d1398d632c6,1550535245275,89224caf855e9a25229416c87f29a8fd609bf27457291ec979227967317616e9
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1550535245398,89224caf855e9a25229416c87f29a8fd609bf27457291ec979227967317616e9
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,event_product,remove,1789f1cf10bb9203718ad8ccf139fbf041ee9fbe97e710eed0282f52b8c38ac3,1550535246089,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
c6b4be60f88ed265654db0ecec24be614549d0455bd5050f740940b3cb2dca12,pageview,,,1550535247252,38f5bd3c9a1cc5b39e6b965f1aa6c565737f58e19a560a29c0f8f616b2d794b7
