,product_sku_hash,description_vector,category_hash,image_vector,price_bucket
182,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
183,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
184,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
185,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
186,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
187,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
188,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
189,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
190,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
191,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
192,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
193,854641de2dd891a3ebcd4cb501744009bcfa3f67f2c7dfb66828ee24694872e0,"[0.4133283197879791, 0.1055145263671875, -0.14370669424533844, 0.056611113250255585, 0.02564696967601776, -0.08440214395523071, -0.050238028168678284, -0.044211797416210175, 0.16134250164031982, 0.11121596395969391, -0.006332516670227051, 0.09020735323429108, 0.09152469784021378, -0.02154546231031418, 0.05625612661242485, -0.0780019462108612, -0.007600250653922558, 0.007442040368914604, 0.051962822675704956, -0.013181135058403015, 0.04632521793246269, 0.06162600219249725, 0.01433180458843708, 0.020974639803171158, 0.09981388598680496, -0.01886172965168953, -0.012087063863873482, 0.05740155279636383, 0.03934540972113609, -0.021742019802331924, 0.061604030430316925, -0.05902869254350662, -0.042889028787612915, 0.04657117277383804, 0.12088805437088013, 0.00516817020252347, 0.05163054168224335, -0.06807899475097656, 0.12200256437063217, 0.012372463010251522, 0.017332181334495544, 0.03763842582702637, 0.03265950828790665, -0.013191440142691135, 0.0719083696603775, 0.01829669624567032, 0.01744658499956131, 0.026502350345253944, 0.06341829895973206, 0.08791458606719971]",0665a81d19c89281cc00e7f7d779ded2ed42c933838602c303f2364d8e6b7059/e1fa679aaabbe4a6401748efae18112513767c003283bc3f69aca78b46913c40/dc20b96c06e7fe6089f102a7a3ea60692159cddb1631733c1e581af2d985e67f,"[-234.5806063263472, -49.625186630029745, -53.582691488281895, -10.335690692948752, -55.923000015388546, -186.9918068614918, -34.925505926659966, -10.068653620104234, -94.15694265099296, 28.970206657876698, -0.38934637350368106, -51.68163746598751, 28.262822788032956, -57.689129486067024, 10.317081856321671, -18.204334964186078, -40.89742215742476, -17.14528772127558, 20.806873059221353, 27.569557874478477, 27.106358845190215, 10.478452399510525, 28.777623903962215, 16.726446891178743, 5.042445703327159, 47.73317821797304, -48.233093573294255, -9.21912167269787, 28.22757273641688, -19.96302007581228, 51.88060558086603, 26.02431915989196, -81.47248406236136, 17.79244310405356, 21.906473821415084, 38.29624554402683, -22.158129367184948, 13.010477413972104, 43.28184713856294, -3.270893609258435, 37.8164970807528, -21.950645942171327, -5.133431919227135, 1.6586210091211675, -40.52779439480986, -36.19330089611017, 37.479973301221456, 10.95565153565897, -19.230873926557805, -1.797577667672897]",10.0
